H&Sconv1000-3-1.txt, 177938, 176950, 0.56 
H&Sconv1000-3-2.txt, 181741, 180993, 0.41 
H&Sconv1000-3-3.txt, 183580, 182758, 0.45 
H&Sconv1000-3-4.txt, 181537, 180859, 0.37 
H&Sconv1000-3-5.txt, 179968, 179158, 0.45 
H&Sconv1000-3-6.txt, 189500, 188838, 0.35 
H&Sconv1000-3-7.txt, 178964, 178185, 0.44 
H&Sconv1000-3-8.txt, 178423, 177461, 0.54 
H&Sconv1000-3-9.txt, 181807, 181005, 0.44 
H&Sconv1000-3-10.txt, 177689, 176902, 0.44 
H&Sconv2000-3-1.txt, 357744, 356244, 0.42 
H&Sconv2000-3-2.txt, 371171, 369839, 0.36 
H&Sconv2000-3-3.txt, 366117, 364550, 0.43 
H&Sconv2000-3-4.txt, 358454, 356984, 0.41 
H&Sconv2000-3-5.txt, 367123, 365557, 0.43 
H&Sconv2000-3-6.txt, 366550, 365142, 0.39 
H&Sconv2000-3-7.txt, 362372, 360824, 0.43 
H&Sconv2000-3-8.txt, 373373, 371799, 0.42 
H&Sconv2000-3-9.txt, 357401, 355723, 0.47 
H&Sconv2000-3-10.txt, 368348, 357058, 3.16 
